date,source_game,target_game,country,ad_impressions,installs
2020-07-10,B,O,GB,13785,318
2020-07-11,B,O,GB,15023,404
2020-07-12,B,O,GB,16938,320
2020-07-13,B,O,GB,13654,300
2020-07-14,B,O,GB,11917,265
2020-07-15,B,O,GB,15162,338
2020-07-16,B,O,GB,12940,321
2020-07-17,B,O,GB,13757,255
2020-07-18,B,O,GB,11421,257
2020-07-19,B,O,GB,13560,184
2020-07-20,B,O,GB,9005,194
2020-07-21,B,O,GB,9911,162
2020-07-22,B,O,GB,8520,167
2020-07-23,B,O,GB,9229,176
2020-07-24,B,O,GB,13757,217
2020-07-25,B,O,GB,10501,204
2020-07-26,B,O,GB,11611,193
2020-07-27,B,O,GB,8751,169
2020-07-28,B,O,GB,7247,151
2020-07-29,B,O,GB,7786,154
2020-07-30,B,O,GB,6496,112
2020-07-31,B,O,GB,7687,148
2020-07-01,B,P,GB,4900,202
2020-07-02,B,P,GB,3879,149
2020-07-03,B,P,GB,5767,184
2020-07-04,B,P,GB,4738,186
2020-07-05,B,P,GB,5260,240
2020-07-06,B,P,GB,5935,221
2020-07-07,B,P,GB,5610,214
2020-07-08,B,P,GB,5831,198
2020-07-09,B,P,GB,4886,151
2020-07-10,B,P,GB,5584,174
2020-07-11,B,P,GB,5576,185
2020-07-12,B,P,GB,6610,262
2020-07-13,B,P,GB,4363,180
2020-07-14,B,P,GB,4805,175
2020-07-15,B,P,GB,3601,163
2020-07-16,B,P,GB,4572,160
2020-07-17,B,P,GB,4156,199
2020-07-18,B,P,GB,5908,169
2020-07-19,B,P,GB,5698,250
2020-07-20,B,P,GB,5212,197
2020-07-21,B,P,GB,5413,186
2020-07-22,B,P,GB,5210,194
2020-07-23,B,P,GB,6040,184
2020-07-24,B,P,GB,5714,261
2020-07-25,B,P,GB,6198,269
2020-07-26,B,P,GB,6840,282
2020-07-27,B,P,GB,6751,236
2020-07-28,B,P,GB,5876,283
2020-07-29,B,P,GB,5551,231
2020-07-30,B,P,GB,4910,178
2020-07-31,B,P,GB,5938,178
2020-07-01,B,Q,GB,1781,110
2020-07-02,B,Q,GB,2667,200
2020-07-03,B,Q,GB,2337,179
2020-07-04,B,Q,GB,1892,150
2020-07-05,B,Q,GB,2164,170
2020-07-06,B,Q,GB,1885,142
2020-07-07,B,Q,GB,1374,129
2020-07-08,B,Q,GB,1721,90
2020-07-09,B,Q,GB,1666,95
2020-07-10,B,Q,GB,1687,182
2020-07-11,B,Q,GB,1839,106
2020-07-12,B,Q,GB,2927,258
2020-07-13,B,Q,GB,2910,155
2020-07-14,B,Q,GB,1953,193
2020-07-15,B,Q,GB,2195,146
2020-07-16,B,Q,GB,1562,116
2020-07-17,B,Q,GB,998,86
2020-07-18,B,Q,GB,1009,63
2020-07-19,B,Q,GB,800,55
2020-07-20,B,Q,GB,1733,77
2020-07-21,B,Q,GB,853,57
2020-07-22,B,Q,GB,408,26
2020-07-23,B,Q,GB,344,29
2020-07-24,B,Q,GB,656,39
2020-07-25,B,Q,GB,585,45
2020-07-26,B,Q,GB,478,38
2020-07-27,B,Q,GB,433,28
2020-07-28,B,Q,GB,272,18
2020-07-29,B,Q,GB,170,14
2020-07-30,B,Q,GB,138,10
2020-07-31,B,Q,GB,167,9
2020-07-01,B,R,GB,905,63
2020-07-02,B,R,GB,1029,66
2020-07-03,B,R,GB,1143,55
2020-07-04,B,R,GB,1545,75
2020-07-05,B,R,GB,4837,140
2020-07-06,B,R,GB,2829,106
2020-07-07,B,R,GB,3109,108
2020-07-08,B,R,GB,2745,105
2020-07-09,B,R,GB,2608,116
2020-07-10,B,R,GB,3554,148
2020-07-11,B,R,GB,4797,159
2020-07-12,B,R,GB,4725,198
2020-07-13,B,R,GB,4862,164
2020-07-14,B,R,GB,4157,159
2020-07-15,B,R,GB,4279,168
2020-07-16,B,R,GB,3384,145
2020-07-17,B,R,GB,4725,147
2020-07-18,B,R,GB,4484,174
2020-07-19,B,R,GB,3766,127
2020-07-20,B,R,GB,3333,135
2020-07-21,B,R,GB,2601,113
2020-07-22,B,R,GB,3769,117
2020-07-23,B,R,GB,3078,110
2020-07-24,B,R,GB,3439,122
2020-07-25,B,R,GB,3551,126
2020-07-26,B,R,GB,3157,133
2020-07-27,B,R,GB,3136,122
2020-07-28,B,R,GB,2956,94
2020-07-29,B,R,GB,2776,90
2020-07-30,B,R,GB,2577,85
2020-07-31,B,R,GB,2593,100
2020-07-01,B,S,GB,8989,204
2020-07-02,B,S,GB,7979,176
2020-07-03,B,S,GB,7104,204
2020-07-04,B,S,GB,7122,154
2020-07-05,B,S,GB,7268,185
2020-07-06,B,S,GB,6765,156
2020-07-07,B,S,GB,7428,170
2020-07-08,B,S,GB,6252,198
2020-07-09,B,S,GB,7748,194
2020-07-10,B,S,GB,5861,91
2020-07-11,B,S,GB,7676,206
2020-07-12,B,S,GB,7565,181
2020-07-13,B,S,GB,6951,167
2020-07-14,B,S,GB,5807,163
2020-07-15,B,S,GB,6669,172
2020-07-16,B,S,GB,6360,187
2020-07-17,B,S,GB,5944,166
2020-07-18,B,S,GB,5648,151
2020-07-19,B,S,GB,6999,157
2020-07-20,B,S,GB,4905,125
2020-07-21,B,S,GB,5158,124
2020-07-22,B,S,GB,5211,122
2020-07-23,B,S,GB,4398,136
2020-07-24,B,S,GB,4894,98
2020-07-25,B,S,GB,5888,139
2020-07-26,B,S,GB,4990,120
2020-07-27,B,S,GB,4181,110
2020-07-28,B,S,GB,3165,118
2020-07-29,B,S,GB,4356,142
2020-07-30,B,S,GB,3856,122
2020-07-31,B,S,GB,5106,120
2020-07-01,B,T,GB,2168,83
2020-07-02,B,T,GB,1335,76
2020-07-03,B,T,GB,1920,89
2020-07-04,B,T,GB,1797,63
2020-07-05,B,T,GB,2040,87
2020-07-06,B,T,GB,2430,115
2020-07-07,B,T,GB,2250,117
2020-07-08,B,T,GB,3121,102
2020-07-09,B,T,GB,3111,132
2020-07-10,B,T,GB,2420,108
2020-07-11,B,T,GB,2792,125
2020-07-12,B,T,GB,2744,123
2020-07-13,B,T,GB,2815,115
2020-07-14,B,T,GB,2663,106
2020-07-15,B,T,GB,2482,89
2020-07-16,B,T,GB,2096,99
2020-07-17,B,T,GB,2276,77
2020-07-18,B,T,GB,1789,70
2020-07-19,B,T,GB,1878,80
2020-07-20,B,T,GB,1618,69
2020-07-21,B,T,GB,1763,52
2020-07-22,B,T,GB,1236,56
2020-07-23,B,T,GB,1793,67
2020-07-24,B,T,GB,1672,55
2020-07-25,B,T,GB,1775,66
2020-07-26,B,T,GB,1966,62
2020-07-27,B,T,GB,1640,65
2020-07-28,B,T,GB,1225,44
2020-07-29,B,T,GB,1620,44
2020-07-30,B,T,GB,1545,59
2020-07-31,B,T,GB,1645,54
2020-07-01,C,K,GB,5001,434
2020-07-02,C,K,GB,7225,543
2020-07-03,C,K,GB,6148,491
2020-07-04,C,K,GB,4419,343
2020-07-05,C,K,GB,4257,370
2020-07-06,C,K,GB,6002,456
2020-07-07,C,K,GB,5548,399
2020-07-08,C,K,GB,6427,415
2020-07-09,C,K,GB,5878,439
2020-07-10,C,K,GB,4900,366
2020-07-11,C,K,GB,5106,359
2020-07-12,C,K,GB,4425,314
2020-07-13,C,K,GB,2669,220
2020-07-14,C,K,GB,1461,172
2020-07-15,C,K,GB,1217,113
2020-07-16,C,K,GB,1160,107
2020-07-17,C,K,GB,980,94
2020-07-18,C,K,GB,1248,103
2020-07-19,C,K,GB,1430,111
2020-07-20,C,K,GB,1038,81
2020-07-21,C,K,GB,844,70
2020-07-22,C,K,GB,761,76
2020-07-23,C,K,GB,1274,130
2020-07-24,C,K,GB,1385,150
2020-07-25,C,K,GB,1873,165
2020-07-26,C,K,GB,2226,201
2020-07-27,C,K,GB,1786,160
2020-07-28,C,K,GB,1311,113
2020-07-29,C,K,GB,730,75
2020-07-30,C,K,GB,746,74
2020-07-31,C,K,GB,812,72
2020-07-01,C,L,GB,2,0
2020-07-02,C,L,GB,2,0
2020-07-03,C,L,GB,2,0
2020-07-04,C,L,GB,2,0
2020-07-05,C,L,GB,40,1
2020-07-06,C,L,GB,64,2
2020-07-07,C,L,GB,39,3
2020-07-08,C,L,GB,1301,47
2020-07-09,C,L,GB,7359,259
2020-07-10,C,L,GB,1054,30
2020-07-11,C,L,GB,22318,708
2020-07-12,C,L,GB,51316,1862
2020-07-13,C,L,GB,41981,1348
2020-07-14,C,L,GB,23880,747
2020-07-15,C,L,GB,27917,511
2020-07-16,C,L,GB,23109,361
2020-07-17,C,L,GB,16277,221
2020-07-18,C,L,GB,26658,268
2020-07-19,C,L,GB,19058,167
2020-07-20,C,L,GB,9429,77
2020-07-21,C,L,GB,1369,20
2020-07-22,C,L,GB,200,9
2020-07-23,C,L,GB,100,3
2020-07-24,C,L,GB,9,1
2020-07-25,C,L,GB,2,2
2020-07-26,C,L,GB,2,0
2020-07-27,C,L,GB,1,1
2020-07-28,C,L,GB,79,0
2020-07-29,C,L,GB,85,2
2020-07-30,C,L,GB,46,2
2020-07-31,C,L,GB,248,2
2020-07-01,C,M,GB,6526,114
2020-07-02,C,M,GB,6569,139
2020-07-03,C,M,GB,8240,165
2020-07-04,C,M,GB,10527,151
2020-07-05,C,M,GB,10310,192
2020-07-06,C,M,GB,11478,206
2020-07-07,C,M,GB,12413,219
2020-07-08,C,M,GB,11100,236
2020-07-09,C,M,GB,12786,253
2020-07-10,C,M,GB,14640,287
2020-07-11,C,M,GB,13691,262
2020-07-12,C,M,GB,16062,312
2020-07-13,C,M,GB,11882,226
2020-07-14,C,M,GB,10083,178
2020-07-15,C,M,GB,10622,210
2020-07-16,C,M,GB,13822,227
2020-07-17,C,M,GB,12018,214
2020-07-18,C,M,GB,11792,216
2020-07-19,C,M,GB,18959,302
2020-07-20,C,M,GB,15164,278
2020-07-21,C,M,GB,14557,303
2020-07-22,C,M,GB,13352,258
2020-07-23,C,M,GB,17162,314
2020-07-24,C,M,GB,17881,302
2020-07-25,C,M,GB,13029,285
2020-07-26,C,M,GB,14842,246
2020-07-27,C,M,GB,11755,219
2020-07-28,C,M,GB,10644,214
2020-07-29,C,M,GB,13812,207
2020-07-30,C,M,GB,12986,226
2020-07-31,C,M,GB,13718,204
2020-07-01,C,N,GB,8604,231
2020-07-02,C,N,GB,9757,243
2020-07-03,C,N,GB,8225,218
2020-07-04,C,N,GB,4847,121
2020-07-05,C,N,GB,5129,112
2020-07-06,C,N,GB,3946,96
2020-07-07,C,N,GB,5867,139
2020-07-08,C,N,GB,13183,308
2020-07-09,C,N,GB,13093,273
2020-07-10,C,N,GB,9645,259
2020-07-11,C,N,GB,7344,196
2020-07-12,C,N,GB,9023,249
2020-07-13,C,N,GB,5359,145
2020-07-14,C,N,GB,4121,86
2020-07-15,C,N,GB,13553,294
2020-07-16,C,N,GB,45567,1176
2020-07-17,C,N,GB,51922,1530
2020-07-18,C,N,GB,58886,1505
2020-07-19,C,N,GB,58169,1310
2020-07-20,C,N,GB,45756,1182
2020-07-21,C,N,GB,36093,892
2020-07-22,C,N,GB,999,93
2020-07-23,C,N,GB,535,35
2020-07-24,C,N,GB,509,19
2020-07-25,C,N,GB,258,16
2020-07-26,C,N,GB,102,8
2020-07-27,C,N,GB,48,2
2020-07-28,C,N,GB,59,1
2020-07-29,C,N,GB,20,0
2020-07-30,C,N,GB,32,1
2020-07-31,C,N,GB,86,3
2020-07-01,C,O,GB,16055,642
2020-07-02,C,O,GB,17458,645
2020-07-03,C,O,GB,15581,621
2020-07-04,C,O,GB,16479,569
2020-07-05,C,O,GB,14273,523
2020-07-06,C,O,GB,12369,439
2020-07-07,C,O,GB,13552,490
2020-07-08,C,O,GB,12816,461
2020-07-09,C,O,GB,11360,466
2020-07-10,C,O,GB,11268,417
2020-07-11,C,O,GB,12636,488
2020-07-12,C,O,GB,13319,469
2020-07-13,C,O,GB,14005,436
2020-07-14,C,O,GB,12220,466
2020-07-15,C,O,GB,14461,462
2020-07-16,C,O,GB,12580,453
2020-07-17,C,O,GB,12120,429
2020-07-18,C,O,GB,12983,431
2020-07-19,C,O,GB,12080,496
2020-07-20,C,O,GB,12602,491
2020-07-21,C,O,GB,11643,422
2020-07-22,C,O,GB,12234,487
2020-07-23,C,O,GB,11362,422
2020-07-24,C,O,GB,13538,436
2020-07-25,C,O,GB,13110,454
2020-07-26,C,O,GB,12574,514
2020-07-27,C,O,GB,8922,353
2020-07-28,C,O,GB,8241,357
2020-07-29,C,O,GB,7810,297
2020-07-30,C,O,GB,7161,239
2020-07-31,C,O,GB,6431,234
2020-07-01,C,P,GB,12361,381
2020-07-02,C,P,GB,11114,369
2020-07-03,C,P,GB,8024,312
2020-07-04,C,P,GB,8847,316
2020-07-05,C,P,GB,9461,271
2020-07-06,C,P,GB,8771,231
2020-07-07,C,P,GB,8843,216
2020-07-08,C,P,GB,9100,252
2020-07-09,C,P,GB,9042,247
2020-07-10,C,P,GB,9051,207
2020-07-11,C,P,GB,9896,227
2020-07-12,C,P,GB,8977,232
2020-07-13,C,P,GB,8505,204
2020-07-14,C,P,GB,8933,226
2020-07-15,C,P,GB,7839,205
2020-07-16,C,P,GB,9574,270
2020-07-17,C,P,GB,6513,243
2020-07-18,C,P,GB,8277,245
2020-07-19,C,P,GB,7573,259
2020-07-20,C,P,GB,8908,263
2020-07-21,C,P,GB,6852,213
2020-07-22,C,P,GB,6157,207
2020-07-23,C,P,GB,6516,228
2020-07-24,C,P,GB,4536,162
2020-07-25,C,P,GB,5169,174
2020-07-26,C,P,GB,3854,123
2020-07-27,C,P,GB,4358,138
2020-07-28,C,P,GB,4326,131
2020-07-29,C,P,GB,5461,177
2020-07-30,C,P,GB,4632,125
2020-07-31,C,P,GB,2830,92
2020-07-01,C,Q,GB,850,6
2020-07-02,C,Q,GB,832,11
2020-07-03,C,Q,GB,772,7
2020-07-04,C,Q,GB,640,6
2020-07-05,C,Q,GB,709,6
2020-07-06,C,Q,GB,10651,96
2020-07-07,C,Q,GB,17359,152
2020-07-08,C,Q,GB,25051,331
2020-07-09,C,Q,GB,19688,221
2020-07-10,C,Q,GB,25973,493
2020-07-11,C,Q,GB,28995,305
2020-07-12,C,Q,GB,32002,300
2020-07-13,C,Q,GB,18026,171
2020-07-14,C,Q,GB,13403,135
2020-07-15,C,Q,GB,15639,153
2020-07-16,C,Q,GB,15151,154
2020-07-17,C,Q,GB,18645,168
2020-07-18,C,Q,GB,17801,202
2020-07-19,C,Q,GB,24491,270
2020-07-20,C,Q,GB,16678,181
2020-07-21,C,Q,GB,14749,182
2020-07-22,C,Q,GB,13928,168
2020-07-23,C,Q,GB,17273,178
2020-07-24,C,Q,GB,14192,166
2020-07-25,C,Q,GB,19400,215
2020-07-26,C,Q,GB,25708,270
2020-07-27,C,Q,GB,17523,190
2020-07-28,C,Q,GB,14354,154
2020-07-29,C,Q,GB,13656,161
2020-07-30,C,Q,GB,17642,182
2020-07-31,C,Q,GB,20819,246
2020-07-01,C,R,GB,30166,383
2020-07-02,C,R,GB,26380,492
2020-07-03,C,R,GB,23860,404
2020-07-04,C,R,GB,32167,738
2020-07-05,C,R,GB,41923,814
2020-07-06,C,R,GB,35457,642
2020-07-07,C,R,GB,22920,436
2020-07-08,C,R,GB,29749,436
2020-07-09,C,R,GB,45377,644
2020-07-10,C,R,GB,69839,777
2020-07-11,C,R,GB,57139,699
2020-07-12,C,R,GB,54210,655
2020-07-13,C,R,GB,51599,604
2020-07-14,C,R,GB,40106,391
2020-07-15,C,R,GB,27689,343
2020-07-16,C,R,GB,27432,345
2020-07-17,C,R,GB,25347,239
2020-07-18,C,R,GB,18850,234
2020-07-19,C,R,GB,23816,284
2020-07-20,C,R,GB,17937,248
2020-07-21,C,R,GB,15355,205
2020-07-22,C,R,GB,23350,228
2020-07-23,C,R,GB,14114,191
2020-07-24,C,R,GB,14748,152
2020-07-25,C,R,GB,13963,170
2020-07-26,C,R,GB,14426,153
2020-07-27,C,R,GB,13031,126
2020-07-28,C,R,GB,11949,118
2020-07-29,C,R,GB,10699,110
2020-07-30,C,R,GB,10029,113
2020-07-31,C,R,GB,9438,100
2020-07-01,C,S,GB,176,12
2020-07-02,C,S,GB,468,34
2020-07-03,C,S,GB,9071,512
2020-07-04,C,S,GB,6760,504
2020-07-05,C,S,GB,5637,378
2020-07-06,C,S,GB,6957,405
2020-07-07,C,S,GB,5953,323
2020-07-08,C,S,GB,6011,355
2020-07-09,C,S,GB,5081,302
2020-07-10,C,S,GB,5261,159
2020-07-11,C,S,GB,5198,293
2020-07-12,C,S,GB,4980,249
2020-07-13,C,S,GB,3903,187
2020-07-14,C,S,GB,3287,172
2020-07-15,C,S,GB,2826,136
2020-07-16,C,S,GB,2485,126
2020-07-17,C,S,GB,2358,103
2020-07-18,C,S,GB,1969,93
2020-07-19,C,S,GB,2283,114
2020-07-20,C,S,GB,1743,67
2020-07-21,C,S,GB,1380,65
2020-07-22,C,S,GB,1395,56
2020-07-23,C,S,GB,1573,83
2020-07-24,C,S,GB,1472,81
2020-07-25,C,S,GB,1490,72
2020-07-26,C,S,GB,1836,86
2020-07-27,C,S,GB,1660,82
2020-07-28,C,S,GB,1086,64
2020-07-29,C,S,GB,998,46
2020-07-30,C,S,GB,721,41
2020-07-31,C,S,GB,1170,43
2020-07-01,C,T,GB,52849,1956
2020-07-02,C,T,GB,39500,2041
2020-07-03,C,T,GB,47308,1990
2020-07-04,C,T,GB,47672,2116
2020-07-05,C,T,GB,56857,2093
2020-07-06,C,T,GB,61979,2702
2020-07-07,C,T,GB,55602,2671
2020-07-08,C,T,GB,50116,2409
2020-07-09,C,T,GB,44235,2123
2020-07-10,C,T,GB,42354,2130
2020-07-11,C,T,GB,45861,2063
2020-07-12,C,T,GB,50807,2294
2020-07-13,C,T,GB,44981,2068
2020-07-14,C,T,GB,41297,1493
2020-07-15,C,T,GB,42382,1670
2020-07-16,C,T,GB,50003,1872
2020-07-17,C,T,GB,41899,1958
2020-07-18,C,T,GB,49181,2075
2020-07-19,C,T,GB,50478,2102
2020-07-20,C,T,GB,37357,1810
2020-07-21,C,T,GB,45182,2182
2020-07-22,C,T,GB,40699,1893
2020-07-23,C,T,GB,51854,1980
2020-07-24,C,T,GB,41430,1792
2020-07-25,C,T,GB,43004,1868
2020-07-26,C,T,GB,41237,2145
2020-07-27,C,T,GB,36567,1568
2020-07-28,C,T,GB,41521,1848
2020-07-29,C,T,GB,40009,2065
2020-07-30,C,T,GB,42136,1777
2020-07-31,C,T,GB,44694,1749
2020-07-01,D,K,GB,6387,204
2020-07-02,D,K,GB,6365,216
2020-07-03,D,K,GB,7569,183
2020-07-04,D,K,GB,6150,193
2020-07-05,D,K,GB,5807,170
2020-07-06,D,K,GB,5194,187
2020-07-07,D,K,GB,5087,145
2020-07-08,D,K,GB,5374,171
2020-07-09,D,K,GB,5189,129
2020-07-10,D,K,GB,4432,142
2020-07-11,D,K,GB,5779,127
2020-07-12,D,K,GB,5386,149
2020-07-13,D,K,GB,4025,137
2020-07-14,D,K,GB,4486,127
2020-07-15,D,K,GB,4724,139
2020-07-16,D,K,GB,5413,137
2020-07-17,D,K,GB,4036,125
2020-07-18,D,K,GB,5148,138
2020-07-19,D,K,GB,4727,124
2020-07-20,D,K,GB,4825,151
2020-07-21,D,K,GB,4245,143
2020-07-22,D,K,GB,4165,140
2020-07-23,D,K,GB,4980,132
2020-07-24,D,K,GB,5563,161
2020-07-25,D,K,GB,6655,171
2020-07-26,D,K,GB,6213,197
2020-07-27,D,K,GB,4166,118
2020-07-28,D,K,GB,4615,154
2020-07-29,D,K,GB,6095,166
2020-07-30,D,K,GB,4897,148
2020-07-31,D,K,GB,4660,132
2020-07-01,D,L,GB,3382,87
2020-07-02,D,L,GB,3256,72
2020-07-03,D,L,GB,2376,72
2020-07-04,D,L,GB,3511,77
2020-07-05,D,L,GB,3037,83
2020-07-06,D,L,GB,3296,67
2020-07-07,D,L,GB,3029,67
2020-07-08,D,L,GB,2882,56
2020-07-09,D,L,GB,2289,60
2020-07-10,D,L,GB,2337,44
2020-07-11,D,L,GB,35937,811
2020-07-12,D,L,GB,36151,918
2020-07-13,D,L,GB,25139,603
2020-07-14,D,L,GB,14534,523
2020-07-15,D,L,GB,18289,497
2020-07-16,D,L,GB,23662,516
2020-07-17,D,L,GB,22377,510
2020-07-18,D,L,GB,21544,536
2020-07-19,D,L,GB,27460,577
2020-07-20,D,L,GB,15978,416
2020-07-21,D,L,GB,2534,117
2020-07-22,D,L,GB,2536,86
2020-07-23,D,L,GB,2818,91
2020-07-24,D,L,GB,2599,87
2020-07-25,D,L,GB,3239,82
2020-07-26,D,L,GB,2985,111
2020-07-27,D,L,GB,2364,60
2020-07-28,D,L,GB,3248,62
2020-07-29,D,L,GB,2586,56
2020-07-30,D,L,GB,2214,51
2020-07-31,D,L,GB,2495,55
2020-07-01,D,M,GB,3387,148
2020-07-02,D,M,GB,3856,145
2020-07-03,D,M,GB,2291,116
2020-07-04,D,M,GB,1918,83
2020-07-05,D,M,GB,2591,81
2020-07-06,D,M,GB,3126,144
2020-07-07,D,M,GB,2619,123
2020-07-08,D,M,GB,2936,120
2020-07-09,D,M,GB,2917,102
2020-07-10,D,M,GB,2752,78
2020-07-11,D,M,GB,2995,101
2020-07-12,D,M,GB,1692,77
2020-07-13,D,M,GB,2236,87
2020-07-14,D,M,GB,1504,65
2020-07-15,D,M,GB,1151,61
2020-07-16,D,M,GB,1202,48
2020-07-17,D,M,GB,1378,58
2020-07-18,D,M,GB,1556,70
2020-07-19,D,M,GB,2231,82
2020-07-20,D,M,GB,1780,72
2020-07-21,D,M,GB,1847,80
2020-07-22,D,M,GB,2778,97
2020-07-23,D,M,GB,1496,66
2020-07-24,D,M,GB,2061,69
2020-07-25,D,M,GB,2726,86
2020-07-26,D,M,GB,2117,99
2020-07-27,D,M,GB,1333,56
2020-07-28,D,M,GB,2040,70
2020-07-29,D,M,GB,1405,71
2020-07-30,D,M,GB,2513,87
2020-07-31,D,M,GB,1610,59
2020-07-01,D,N,GB,18327,299
2020-07-02,D,N,GB,15618,255
2020-07-03,D,N,GB,13543,198
2020-07-04,D,N,GB,17827,245
2020-07-05,D,N,GB,16829,212
2020-07-06,D,N,GB,16727,213
2020-07-07,D,N,GB,14480,209
2020-07-08,D,N,GB,16785,205
2020-07-09,D,N,GB,11361,187
2020-07-10,D,N,GB,13700,170
2020-07-11,D,N,GB,11646,232
2020-07-12,D,N,GB,14337,208
2020-07-13,D,N,GB,8309,172
2020-07-14,D,N,GB,8375,133
2020-07-15,D,N,GB,10535,163
2020-07-16,D,N,GB,10459,159
2020-07-17,D,N,GB,10862,162
2020-07-18,D,N,GB,10558,127
2020-07-19,D,N,GB,12160,173
2020-07-20,D,N,GB,14069,186
2020-07-21,D,N,GB,14125,208
2020-07-22,D,N,GB,13551,154
2020-07-23,D,N,GB,15126,208
2020-07-24,D,N,GB,13090,209
2020-07-25,D,N,GB,13217,197
2020-07-26,D,N,GB,11498,164
2020-07-27,D,N,GB,10850,162
2020-07-28,D,N,GB,8482,161
2020-07-29,D,N,GB,11006,153
2020-07-30,D,N,GB,10530,223
2020-07-31,D,N,GB,9661,169
2020-07-01,D,O,GB,7527,185
2020-07-02,D,O,GB,6890,177
2020-07-03,D,O,GB,6342,163
2020-07-04,D,O,GB,5852,141
2020-07-05,D,O,GB,7016,185
2020-07-06,D,O,GB,5220,152
2020-07-07,D,O,GB,5541,135
2020-07-08,D,O,GB,4116,136
2020-07-09,D,O,GB,4005,147
2020-07-10,D,O,GB,4775,130
2020-07-11,D,O,GB,4269,116
2020-07-12,D,O,GB,4405,131
2020-07-13,D,O,GB,3178,110
2020-07-14,D,O,GB,3227,103
2020-07-15,D,O,GB,3496,95
2020-07-16,D,O,GB,2749,59
2020-07-17,D,O,GB,2092,57
2020-07-18,D,O,GB,1899,46
2020-07-19,D,O,GB,2031,40
2020-07-20,D,O,GB,1713,47
2020-07-21,D,O,GB,1340,34
2020-07-22,D,O,GB,1426,35
2020-07-23,D,O,GB,1181,30
2020-07-24,D,O,GB,760,22
2020-07-25,D,O,GB,977,33
2020-07-26,D,O,GB,726,21
2020-07-27,D,O,GB,613,17
2020-07-28,D,O,GB,552,19
2020-07-29,D,O,GB,561,16
2020-07-30,D,O,GB,579,12
2020-07-31,D,O,GB,579,13
2020-07-01,D,P,GB,9721,209
2020-07-02,D,P,GB,7889,192
2020-07-03,D,P,GB,5696,188
2020-07-04,D,P,GB,6982,169
2020-07-05,D,P,GB,8668,144
2020-07-06,D,P,GB,8122,178
2020-07-07,D,P,GB,7768,189
2020-07-08,D,P,GB,4892,103
2020-07-09,D,P,GB,4080,89
2020-07-10,D,P,GB,2963,84
2020-07-11,D,P,GB,2765,76
2020-07-12,D,P,GB,3834,67
2020-07-13,D,P,GB,3923,101
2020-07-14,D,P,GB,1480,44
2020-07-15,D,P,GB,5,4
2020-07-16,D,P,GB,4534,82
2020-07-17,D,P,GB,4356,78
2020-07-18,D,P,GB,4026,86
2020-07-19,D,P,GB,4753,108
2020-07-20,D,P,GB,4478,105
2020-07-21,D,P,GB,5424,100
2020-07-22,D,P,GB,4168,87
2020-07-23,D,P,GB,4435,98
2020-07-24,D,P,GB,3476,67
2020-07-25,D,P,GB,3744,87
2020-07-26,D,P,GB,3766,101
2020-07-27,D,P,GB,3687,90
2020-07-28,D,P,GB,4215,89
2020-07-29,D,P,GB,4605,88
2020-07-30,D,P,GB,3492,79
2020-07-31,D,P,GB,3510,64
2020-07-01,D,Q,GB,34897,523
2020-07-02,D,Q,GB,21107,518
2020-07-03,D,Q,GB,25677,464
2020-07-04,D,Q,GB,29759,403
2020-07-05,D,Q,GB,33327,464
2020-07-06,D,Q,GB,45374,500
2020-07-07,D,Q,GB,45732,603
2020-07-08,D,Q,GB,38190,459
2020-07-09,D,Q,GB,39220,380
2020-07-10,D,Q,GB,59988,990
2020-07-11,D,Q,GB,46623,599
2020-07-12,D,Q,GB,48691,506
2020-07-13,D,Q,GB,43068,522
2020-07-14,D,Q,GB,38542,461
2020-07-15,D,Q,GB,26355,434
2020-07-16,D,Q,GB,35536,516
2020-07-17,D,Q,GB,29946,481
2020-07-18,D,Q,GB,58050,624
2020-07-19,D,Q,GB,36666,512
2020-07-20,D,Q,GB,61807,663
2020-07-21,D,Q,GB,43485,621
2020-07-22,D,Q,GB,39797,518
2020-07-23,D,Q,GB,34104,543
2020-07-24,D,Q,GB,42014,480
2020-07-25,D,Q,GB,43080,464
2020-07-26,D,Q,GB,49234,491
2020-07-27,D,Q,GB,43300,537
2020-07-28,D,Q,GB,39031,488
2020-07-29,D,Q,GB,28014,503
2020-07-30,D,Q,GB,34660,356
2020-07-31,D,Q,GB,21281,277
2020-07-01,D,R,GB,7150,250
2020-07-02,D,R,GB,5551,284
2020-07-03,D,R,GB,6288,321
2020-07-04,D,R,GB,7437,269
2020-07-05,D,R,GB,5899,289
2020-07-06,D,R,GB,8860,280
2020-07-07,D,R,GB,7770,282
2020-07-08,D,R,GB,6266,281
2020-07-09,D,R,GB,7257,255
2020-07-10,D,R,GB,7362,276
2020-07-11,D,R,GB,6565,236
2020-07-12,D,R,GB,5439,184
2020-07-13,D,R,GB,7210,242
2020-07-14,D,R,GB,5874,214
2020-07-15,D,R,GB,5617,263
2020-07-16,D,R,GB,5447,262
2020-07-17,D,R,GB,5764,224
2020-07-18,D,R,GB,5554,208
2020-07-19,D,R,GB,6755,225
2020-07-20,D,R,GB,6723,204
2020-07-21,D,R,GB,7483,266
2020-07-22,D,R,GB,6858,235
2020-07-23,D,R,GB,6289,238
2020-07-24,D,R,GB,6767,191
2020-07-25,D,R,GB,8036,250
2020-07-26,D,R,GB,6480,249
2020-07-27,D,R,GB,5353,210
2020-07-28,D,R,GB,6080,256
